time,AccelerometerX,AccelerometerY,AccelerometerZ,LinearX,LinearY,LinearZ,GyroX,GyroY,GyroZ
0.05,0.18674773,7.630321,5.5377884,-0.5010823,-0.2674632,-0.23474026,0.03089267,-0.015978966,-0.017044231
0.12,0.18674773,7.630321,5.5377884,-0.5010823,-0.2674632,-0.23474026,0.03089267,-0.015978966,-0.017044231
0.21,0.18674773,7.630321,5.5377884,-0.5010823,-0.2674632,-0.23474026,0.03089267,-0.015978966,-0.017044231
0.3,0.18674773,7.630321,5.5377884,-0.5010823,-0.2674632,-0.23474026,0.03089267,-0.015978966,-0.017044231
0.38,0.18674773,7.630321,5.5377884,-0.5010823,-0.2674632,-0.23474026,0.03089267,-0.015978966,-0.017044231
0.46,0.18674773,7.630321,5.5377884,-0.5010823,-0.2674632,-0.23474026,0.03089267,-0.015978966,-0.017044231
0.55,0.18674773,7.630321,5.5377884,-0.5010823,-0.2674632,-0.23474026,0.03089267,-0.015978966,-0.017044231
0.64,0.18674773,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
0.71,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
0.8,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
0.87,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
0.96,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.04,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.12,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.2,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.28,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.36,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.44,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.52,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.6,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.69,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.77,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.85,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
1.94,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.02,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.11,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.19,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.28,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.36,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.44,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.52,0.29209262,7.6829934,6.271611,-0.36865884,-0.24280453,0.53441525,-0.026631612,-0.011717909,-0.0010652645
2.6,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
2.68,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
2.76,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
2.85,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
2.94,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.01,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.09,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.17,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.25,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.33,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.41,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.49,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.57,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.65,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.73,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.81,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.89,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
3.98,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
4.06,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
4.15,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
4.23,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
4.32,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
4.39,0.36750996,7.6470804,6.5361705,-0.29224432,-0.26870108,0.78505325,0.004261058,0.0010652645,-0.0063915867
4.48,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
4.59,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
4.66,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
4.75,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
4.83,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
4.92,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.0,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.1,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.19,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.28,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.36,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.44,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.52,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.6,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.68,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.76,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.85,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
5.93,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
6.02,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
6.1,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
6.18,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
6.26,0.25139117,7.6770077,5.923255,-0.3796724,-0.27310753,0.2164483,0.010652645,0.008522116,-0.01917476
6.34,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
6.42,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
6.5,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
6.58,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
6.66,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
6.74,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
6.83,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
6.91,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.0,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.08,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.16,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.24,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.32,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.4,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.48,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.58,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.65,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.73,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.81,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.89,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
7.97,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
8.05,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
8.13,0.36272156,7.6267295,5.747281,-0.3305182,-0.28405666,0.22648859,0.013848438,-0.025566347,-0.008522116
8.21,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.29,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.37,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.45,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.53,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.61,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.69,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.78,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.86,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
8.95,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.03,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.12,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.2,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.28,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.36,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.45,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.53,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.62,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.7,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.79,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.88,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
9.95,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
10.03,0.32920274,7.6387005,5.9878983,-0.2462816,-0.29564142,0.25333166,0.0063915867,-0.007456851,-0.01917476
10.11,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.19,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.27,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.35,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.43,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.51,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.6,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.68,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.77,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.85,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
10.93,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.02,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.1,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.18,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.26,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.34,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.42,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.5,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.59,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.67,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.75,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.83,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
11.94,0.47285482,7.6135616,5.719748,-0.069274634,-0.3227191,-0.015388966,-0.007456851,0.0,0.002130529
12.0,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.09,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.17,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.25,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.33,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.41,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.49,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.57,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.65,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.73,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.81,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.89,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
12.97,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
13.05,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
13.13,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
13.21,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
13.29,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
13.37,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
13.45,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
13.53,0.31364042,7.644686,5.8825536,-0.22534311,-0.27939796,0.13028717,0.02876214,0.020240024,0.022370555
